audit_id,user_id,entity_name,entity_id,action_type,old_data,new_data
294,374,survey_approvals,127,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
295,462,surveys,1475,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
296,1347,survey_approvals,3133,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
297,226,surveys,908,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
298,1487,survey_evidence,2162,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
299,1218,surveys,2237,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
300,791,survey_evidence,3099,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
301,1821,survey_approvals,2427,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
302,1098,survey_evidence,910,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
303,747,survey_evidence,2053,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
304,753,survey_approvals,3008,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
305,482,surveys,2021,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
306,942,surveys,2793,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
307,641,survey_approvals,1498,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
308,1703,survey_approvals,2705,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
309,839,survey_approvals,977,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
310,1198,survey_approvals,3518,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
311,972,survey_approvals,943,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
312,1502,survey_approvals,632,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
313,971,survey_approvals,2332,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
314,1359,survey_evidence,396,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
315,2042,survey_evidence,2273,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
316,1487,survey_evidence,792,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
317,192,survey_evidence,1025,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
318,1578,survey_approvals,1728,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
319,1847,survey_approvals,1045,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
320,339,survey_approvals,809,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
321,1707,survey_evidence,33,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
322,245,surveys,1815,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
323,1503,survey_evidence,819,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
324,181,surveys,734,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
325,915,survey_evidence,1860,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
326,742,surveys,2090,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
327,1900,surveys,81,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
328,751,survey_approvals,1956,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
329,459,surveys,2462,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
330,765,surveys,300,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
331,1107,survey_approvals,4001,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
332,1027,survey_evidence,361,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
333,1486,surveys,3276,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
334,534,surveys,3682,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
335,708,survey_approvals,2011,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
336,334,surveys,522,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
337,1653,surveys,2647,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
338,266,surveys,1667,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
339,569,survey_approvals,3542,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
340,214,survey_evidence,2410,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
341,529,survey_approvals,1087,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
342,1493,survey_approvals,3805,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
343,461,survey_evidence,665,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
344,1277,survey_evidence,3255,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
345,307,survey_evidence,961,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
346,80,survey_evidence,2995,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
347,670,surveys,3690,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
348,698,survey_approvals,1985,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
349,1214,surveys,2764,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
350,594,surveys,82,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
351,1591,surveys,1411,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
352,1812,surveys,2859,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
353,183,survey_approvals,3797,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
354,606,survey_evidence,2321,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
355,1797,survey_evidence,1248,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
356,28,survey_approvals,847,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
357,1257,surveys,230,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
358,568,surveys,905,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
359,586,survey_evidence,1531,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
360,1102,survey_evidence,1650,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
361,871,survey_approvals,4038,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
362,2006,surveys,2837,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
363,824,surveys,1193,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
364,1231,survey_evidence,433,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
365,2025,surveys,1133,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
366,385,survey_evidence,3244,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
367,1050,surveys,2808,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
368,893,survey_evidence,1607,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
369,871,survey_approvals,3133,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
370,536,surveys,340,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
371,1686,survey_approvals,1759,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
372,1757,survey_evidence,1289,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
373,601,survey_approvals,3032,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
374,1458,survey_evidence,2669,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
375,325,surveys,2906,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
376,1767,survey_approvals,3355,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
377,1053,survey_approvals,1805,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
378,531,survey_approvals,2596,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
379,1182,surveys,3518,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
380,1558,surveys,2438,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
381,163,survey_approvals,1509,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
382,118,survey_evidence,2250,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
383,1613,surveys,3915,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
384,858,survey_approvals,1852,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
385,1783,survey_evidence,3077,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
386,962,surveys,3261,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
387,815,surveys,753,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
388,1394,surveys,4041,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
389,1658,survey_evidence,303,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
390,562,survey_approvals,220,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
391,320,surveys,2161,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
392,956,surveys,2766,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
393,1677,survey_evidence,2232,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
394,1175,surveys,670,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
395,961,survey_evidence,2531,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
396,901,survey_evidence,2629,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
397,1701,survey_evidence,375,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
398,1109,surveys,2136,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
399,1450,surveys,531,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
400,1827,surveys,1178,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
401,1966,surveys,213,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
402,780,survey_approvals,2237,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
403,159,survey_evidence,1910,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
404,984,surveys,847,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
405,881,survey_approvals,576,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
406,74,surveys,166,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
407,843,survey_evidence,1021,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
408,1062,surveys,1858,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
409,1150,survey_approvals,836,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
410,135,survey_approvals,2826,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
411,745,surveys,977,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
412,149,surveys,2211,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
413,1651,survey_approvals,3273,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
414,808,surveys,3756,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
415,1058,surveys,1293,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
416,1762,survey_approvals,1507,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
417,673,survey_approvals,3840,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
418,1439,survey_approvals,3114,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
419,477,survey_evidence,512,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
420,1738,survey_approvals,3534,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
421,814,survey_evidence,2121,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
422,1280,surveys,1660,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
423,2036,surveys,1526,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
424,895,surveys,432,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
425,2012,survey_evidence,1825,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
426,690,surveys,3699,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
427,1015,survey_evidence,2986,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
428,529,survey_approvals,3879,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
429,1560,surveys,2814,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
430,550,survey_approvals,2236,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
431,145,survey_evidence,3104,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
432,1035,surveys,3853,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
433,266,survey_evidence,7,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
434,618,survey_approvals,2704,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
435,182,surveys,2748,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
436,830,survey_evidence,1159,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
437,63,survey_evidence,408,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
438,1978,survey_approvals,1366,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
439,1671,survey_evidence,531,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
440,98,survey_approvals,3585,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
441,989,survey_approvals,1429,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
442,1604,survey_evidence,3478,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
443,1561,survey_evidence,1090,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
444,1288,surveys,532,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
445,147,surveys,804,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
446,218,survey_approvals,1452,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
447,1242,surveys,3426,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
448,1671,survey_evidence,3886,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
449,669,survey_evidence,2955,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
450,1943,surveys,3449,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
451,1211,survey_approvals,3199,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
452,2019,survey_approvals,3718,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
453,1539,survey_approvals,1701,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
454,1298,survey_evidence,2841,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
455,519,surveys,3289,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
456,1739,surveys,269,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
457,607,survey_evidence,1623,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
458,1560,surveys,2439,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
459,376,survey_approvals,755,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
460,2073,surveys,3012,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
461,2071,survey_approvals,3613,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
462,632,survey_evidence,2867,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
463,1817,survey_approvals,3718,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
464,246,survey_evidence,1632,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
465,482,survey_approvals,3289,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
466,454,survey_approvals,1705,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
467,852,survey_approvals,2605,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
468,1232,survey_approvals,856,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
469,1525,survey_approvals,1986,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
470,1530,survey_approvals,3144,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
471,1683,survey_approvals,2696,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
472,926,surveys,2671,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
473,1987,survey_evidence,982,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
474,1764,survey_evidence,1202,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
475,405,survey_approvals,3997,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
476,1299,surveys,3296,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
477,1350,surveys,1843,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
478,1965,survey_evidence,1952,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
479,1064,surveys,2083,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
480,783,surveys,1019,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
481,23,survey_approvals,1691,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
482,1841,survey_approvals,2930,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
483,2082,surveys,1208,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
484,688,surveys,1626,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
485,162,surveys,158,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
486,1664,survey_evidence,936,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
487,16,survey_evidence,3999,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
488,304,surveys,2468,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
489,1063,survey_approvals,1860,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
490,1356,surveys,2593,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
491,957,surveys,1727,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
492,265,survey_approvals,550,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
493,1835,surveys,799,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
494,1538,survey_evidence,3683,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
495,462,surveys,2948,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
496,1709,survey_evidence,1335,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
497,285,surveys,3474,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
498,1724,survey_evidence,3463,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
499,1667,survey_approvals,3671,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
500,773,survey_approvals,1647,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
501,1941,survey_approvals,2092,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
502,681,survey_approvals,1211,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
503,336,survey_evidence,2661,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
504,1285,survey_evidence,1131,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
505,1740,survey_approvals,1752,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
506,774,survey_approvals,1454,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
507,1374,survey_evidence,105,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
508,490,survey_evidence,3392,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
509,1052,survey_evidence,2404,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
510,1470,surveys,440,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
511,246,survey_approvals,500,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
512,1301,survey_approvals,369,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
513,1899,survey_evidence,3137,REJECT_SURVEY,"{""status"":""old""}","{""status"":""new""}"
514,425,survey_evidence,1142,APPROVE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
515,2059,survey_evidence,3617,CREATE_SURVEY,"{""status"":""old""}","{""status"":""new""}"
516,988,survey_approvals,2094,UPLOAD_EVIDENCE,"{""status"":""old""}","{""status"":""new""}"
