evidence_id,survey_id,file_type,file_url,gps_lat,gps_lng,captured_at,ai_analysis,embedding_vector
142,69,VIDEO,https://mock/fa9ff9df-c92b-4c64-8fa0-7e8ce1d96c09.jpg,16.7196159,75.2920289,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
143,69,VIDEO,https://mock/ef9894a4-bcfc-4c2c-b0e3-0ca084645379.jpg,16.5199394,79.9246448,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
144,70,IMAGE,https://mock/ada7e3e2-970b-4ac9-906e-9805bd0d8185.jpg,16.0449093,73.2392702,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
145,70,IMAGE,https://mock/61e529df-0d71-4f2b-abcb-9b37f1bf2c58.jpg,20.1869896,76.0895682,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
146,71,VIDEO,https://mock/aa0f5099-d57e-4c99-8c63-c899fd99b869.jpg,19.5864309,77.7434934,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
147,71,IMAGE,https://mock/67457a15-eecd-4fc7-a19e-ae2503e5f32d.jpg,18.1189453,79.7747528,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
148,72,IMAGE,https://mock/66b3b36c-1cd9-42c7-af33-f18a0c07025e.jpg,20.5409269,72.5205004,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
149,72,VIDEO,https://mock/da76a718-4fde-4665-bd81-9cce813f04da.jpg,16.3767141,73.7136384,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
150,73,VIDEO,https://mock/39f6934a-4f4d-4a80-b798-f49dc5161fd6.jpg,16.2396813,77.177887,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
151,73,IMAGE,https://mock/5c57fae4-a62c-47d3-b1ea-464ac1905fe4.jpg,18.2922512,77.2687795,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
152,73,VIDEO,https://mock/ef1665ed-198d-42c9-8f57-401bba796929.jpg,16.7646159,72.1995639,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
153,74,IMAGE,https://mock/f23f965a-de55-4ae5-aebf-04041986fae4.jpg,18.0963429,79.3860116,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
154,74,IMAGE,https://mock/012ac216-b76f-4a59-ba74-b82c27036cb3.jpg,20.5058388,72.5490907,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
155,74,IMAGE,https://mock/61952851-dd5e-476f-ac92-067c085c15fd.jpg,17.9082661,73.934935,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
156,75,VIDEO,https://mock/4c74e879-25e0-4999-b0d2-3c791fc32667.jpg,17.1140971,76.0828254,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
157,75,VIDEO,https://mock/d89cbb03-8125-4e91-8541-32ece6c097f2.jpg,20.5517368,74.7355471,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
158,75,VIDEO,https://mock/5644456e-10f9-44bf-8442-b4c62830f780.jpg,19.0821191,77.371372,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
159,76,IMAGE,https://mock/af1ddc06-1e3e-4e48-b791-c795feb45a30.jpg,16.7762435,76.7282545,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
160,76,IMAGE,https://mock/ecefb632-abfa-4051-80a1-ec73f57aef6d.jpg,18.2209629,72.6121949,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
161,76,IMAGE,https://mock/d27d4a31-b573-4f45-8adc-86b4f4fb48d7.jpg,20.7514626,72.7169506,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
162,77,VIDEO,https://mock/11a2483b-9489-4a20-9603-cb53312561f7.jpg,18.0965638,72.2061464,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
163,78,IMAGE,https://mock/1bc3a032-6d8a-45b9-a8e9-c6cc62a43be9.jpg,20.2071951,73.8714878,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
164,78,VIDEO,https://mock/f1c55f81-8f13-4c49-9b70-7de21e3d0ca4.jpg,16.6043656,74.9558956,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
165,79,IMAGE,https://mock/018947b4-9105-41db-b2df-ede8fd7bfd24.jpg,16.7765011,74.9725197,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
166,80,IMAGE,https://mock/9456cfcd-643d-4bce-9a22-9c2369a10e8b.jpg,19.2545284,73.6595771,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
167,80,IMAGE,https://mock/7fbad058-91f6-48fd-9d2f-19044a4a5460.jpg,20.050819,77.6972562,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
168,81,IMAGE,https://mock/09f3afef-d1bd-40f8-9911-8a802b728590.jpg,16.7116023,78.9135215,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
169,82,IMAGE,https://mock/677c012a-faa8-44c6-99d9-39643e20f684.jpg,20.0488784,76.5002857,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
170,82,IMAGE,https://mock/a8cc63e7-10f8-4c06-aa36-ae7eafe5e4a4.jpg,20.9807751,77.4392998,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
171,82,VIDEO,https://mock/98ff7c9c-9348-425b-8fac-32312ec1aac5.jpg,17.3149252,79.1280858,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
172,83,IMAGE,https://mock/d138156b-fcef-42e2-88ef-15bcbe09dbed.jpg,17.9237377,74.7524207,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
173,83,IMAGE,https://mock/079a8880-7748-4d07-b609-af9dfebdc706.jpg,17.1053623,76.9308102,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
174,84,IMAGE,https://mock/0929ec47-5970-487c-8392-f76559bd0893.jpg,17.7595018,73.5515462,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
175,84,VIDEO,https://mock/db1e4341-c7e8-4acc-8b3f-d2a989de37d7.jpg,19.0052483,75.6408039,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
176,84,VIDEO,https://mock/552c0a92-92a8-4501-81d2-2e5711aebe48.jpg,17.5057109,75.7166401,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
177,85,VIDEO,https://mock/d8c64f3c-f970-4170-9066-0f0ecd358179.jpg,19.2219147,75.4166911,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
178,85,VIDEO,https://mock/de200279-139b-4ecd-9196-13c144e5cd26.jpg,20.7755013,78.7676784,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
179,85,IMAGE,https://mock/a46ac423-d9bf-437e-969f-e3c3db25903b.jpg,20.7914244,76.8584375,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
180,86,VIDEO,https://mock/62360522-6c1c-4ce3-8ebe-510806086636.jpg,16.0368712,72.6136116,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
181,86,VIDEO,https://mock/ef925d2a-d117-453b-acb3-8b63d543fdfc.jpg,16.8612855,76.6520579,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
182,87,VIDEO,https://mock/0bd6c080-d540-412f-9e84-461ed7b2df21.jpg,16.2369521,76.9017162,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
183,87,VIDEO,https://mock/4a8fde39-d9e4-4c3b-9d67-48c1bfb6596c.jpg,20.9569029,74.2401213,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
184,88,IMAGE,https://mock/2b5b6c22-0a1f-41f6-b5d0-95179e9e5668.jpg,19.48831,76.7235701,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
185,88,VIDEO,https://mock/cf2a4490-43c7-4997-8228-8977ecc0f4e1.jpg,16.6007712,74.2410865,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
186,89,IMAGE,https://mock/f8f059ae-8868-4bfb-85f9-f5c29beaa952.jpg,20.1331544,76.0070429,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
187,90,VIDEO,https://mock/d1e459e6-d697-4bdc-8b46-40003a2168be.jpg,19.9578218,77.57579,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
188,90,IMAGE,https://mock/99e68cff-2f53-4d91-8e7c-b756fef96e21.jpg,16.7664663,79.4405953,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
189,91,VIDEO,https://mock/43c5b858-322b-4b01-973d-95cfa0d1456f.jpg,17.3449413,78.5714303,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
190,91,IMAGE,https://mock/91d5e97e-2a54-4e66-8662-20f7b45e9b04.jpg,16.7872699,77.8842648,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
191,91,VIDEO,https://mock/b8c58a07-3121-46d1-9311-3aeaabe3dea3.jpg,17.1319015,76.7039918,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
192,92,VIDEO,https://mock/1c6064ac-e97b-42e7-a658-3b63cb44a946.jpg,17.853347,75.6616685,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
193,92,VIDEO,https://mock/e21e45d0-3028-47a5-aa9c-1fd5767cc531.jpg,19.4477609,74.8280298,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
194,92,IMAGE,https://mock/dc56c989-5011-4bd2-955d-1bc197e356d5.jpg,20.6032854,77.5363897,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
195,93,VIDEO,https://mock/a5c61fb6-a10d-4b24-9f41-bd07057ed136.jpg,18.1417669,75.087261,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
196,94,VIDEO,https://mock/317e8497-17e0-4c57-bd5d-5b5c3f9d9a57.jpg,16.956344,75.2833264,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
197,95,IMAGE,https://mock/f4b34324-01ed-41d8-9cc3-8eb1167b0b78.jpg,20.9898785,72.5284344,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
198,95,IMAGE,https://mock/e4c8d2b3-f9aa-47e7-a7d0-96937dbd16db.jpg,17.6528913,79.1814825,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
199,95,IMAGE,https://mock/f9fb7f9a-a8ac-4458-af8b-c91dc340f601.jpg,19.6802085,72.558463,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
200,96,IMAGE,https://mock/d7fb99ea-58a1-43cb-b55e-a7e84869d516.jpg,18.2205942,74.6595671,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
201,97,IMAGE,https://mock/24e5acd6-f69e-4419-9412-de96a3af0591.jpg,17.1125117,75.7464055,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
202,97,IMAGE,https://mock/27483fcf-0a81-4909-a7eb-155203540624.jpg,20.0303894,75.9662534,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
203,97,VIDEO,https://mock/858b6fa7-e883-4d71-9298-9e9ad50b9f47.jpg,20.9143286,74.7722185,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
204,98,VIDEO,https://mock/c0ee2172-04a9-4eb8-af3b-8bbe6ef20d5f.jpg,20.9546682,73.204426,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
205,98,IMAGE,https://mock/e37736a8-2581-473b-a9f9-4b96390d745f.jpg,20.5072538,75.3047044,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
206,98,VIDEO,https://mock/944c94d2-4355-4397-8192-13cdf2a6feb3.jpg,17.3887665,77.0553845,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
207,99,VIDEO,https://mock/afab23c9-d3d8-4047-9de5-a932f983d7b9.jpg,19.0332758,73.6455138,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
208,100,VIDEO,https://mock/f30df26b-e99e-4d9c-957f-5978e192060b.jpg,16.9477352,73.2249732,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
209,100,IMAGE,https://mock/4d501bf8-e52c-4b94-89ce-a7095d60625c.jpg,18.4257473,76.4330421,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
210,100,VIDEO,https://mock/5b79c224-91e7-42ce-bffb-2c9a0aa9eb70.jpg,18.517482,72.8208139,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
211,101,IMAGE,https://mock/d301741f-9c3b-478c-a797-b20232a84b47.jpg,18.2584043,72.9198507,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
212,101,VIDEO,https://mock/71a4e63f-f088-4eb8-bb79-17469cc31dd3.jpg,16.5946419,73.1568486,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
213,101,IMAGE,https://mock/4db1981d-a358-497c-8d85-f6df1cdc5581.jpg,16.8607035,77.8345153,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
214,102,VIDEO,https://mock/bdbbd9c8-5e87-4094-bd64-5955c5f3f692.jpg,18.6630707,79.5393533,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
215,102,IMAGE,https://mock/c14a6cf7-5833-499f-baa8-80b13d4633cb.jpg,18.8755768,74.4725758,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
216,103,IMAGE,https://mock/7723ff0f-2210-4084-96ea-fd3f42b8ca4a.jpg,20.8213008,78.6715295,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
217,104,VIDEO,https://mock/539c286e-e61a-49d7-b067-cb046ae51a1c.jpg,17.8385411,77.1462709,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
218,104,IMAGE,https://mock/5fe7488d-93f2-45bb-b058-543ef5ea6567.jpg,17.6627772,78.7846916,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
219,105,IMAGE,https://mock/21202501-f96f-4084-a209-570ebeb79f57.jpg,18.7399285,77.6448421,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
220,106,IMAGE,https://mock/41fa98e4-6c0b-4a9b-84e9-513bc6458b80.jpg,16.2119731,72.4977241,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
221,106,IMAGE,https://mock/056dec22-0354-4271-9659-6a7ed9b69eab.jpg,20.5438946,74.1260624,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
222,107,VIDEO,https://mock/81ce2460-1567-46c3-b621-362783d609d8.jpg,18.9516829,77.299083,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
223,107,IMAGE,https://mock/7e0b78b7-f564-470d-b9c5-6d65d7d8581e.jpg,18.734922,77.7976627,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
224,108,VIDEO,https://mock/277b2236-ceb5-44fa-a603-3b1c3fe6eab8.jpg,16.8685596,73.5111817,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
225,108,VIDEO,https://mock/578f95ae-cd88-4143-8e4c-dd8bd9829af3.jpg,18.1416458,78.1361515,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
226,108,IMAGE,https://mock/8d51d12b-500f-4c6d-bbd0-0c00a583de07.jpg,16.4976782,79.1550688,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
227,109,IMAGE,https://mock/1232188f-a280-4698-bff5-1afc7c061976.jpg,20.4582462,76.0579665,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
228,109,IMAGE,https://mock/f82f669e-7297-47ca-ae40-27a000663413.jpg,20.808913,79.650526,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
229,110,VIDEO,https://mock/de64c1bd-e25d-4ed0-b71b-a53652c26ac4.jpg,20.2655006,78.7736427,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
230,110,VIDEO,https://mock/a6242dfc-3560-4d0f-aa5a-48cc16e967a3.jpg,18.5905415,74.6055586,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
231,111,IMAGE,https://mock/baf037ba-ff12-4673-985f-43c3380666b3.jpg,18.9183748,76.9057901,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
232,111,VIDEO,https://mock/c302f2de-e3b9-4c98-ac84-54795aeba6bf.jpg,17.3063284,78.346568,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
233,111,VIDEO,https://mock/138330a8-0e42-4d82-9729-9c6f2f052fd5.jpg,20.913378,74.0291038,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
234,112,VIDEO,https://mock/d84b5ea0-cb1a-4c0b-94d9-10946ccdba5d.jpg,18.4698766,76.3861679,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
235,113,VIDEO,https://mock/f20ffa89-532c-49e3-a24a-8482483c58a4.jpg,16.0724592,78.0602133,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
236,113,VIDEO,https://mock/94489117-31bd-4de0-b24c-f83390e70d30.jpg,16.6384479,78.4681409,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
237,113,VIDEO,https://mock/1dc14371-dbf6-436a-8c19-3d2ca576b993.jpg,17.5476418,72.4884437,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
238,114,IMAGE,https://mock/03719277-248e-4cee-b130-d51fc93555b5.jpg,20.9199056,77.8747279,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
239,114,VIDEO,https://mock/267183a7-940d-46e1-a8d0-3953126e6032.jpg,17.6908374,79.6242831,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
240,115,VIDEO,https://mock/46ab52e3-7e48-4fb0-ab8c-e616f9bd6ed9.jpg,18.0111204,78.9396349,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
241,115,VIDEO,https://mock/2d761cc1-7374-465f-a226-e5ff3a0127a6.jpg,16.397435,74.6149089,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
242,116,IMAGE,https://mock/c740a855-5815-4957-9b74-ed2e948de158.jpg,17.1011548,73.2349473,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
243,116,IMAGE,https://mock/0ac7d4f0-3a4b-4478-9a8f-75cd61610f9c.jpg,19.9743083,77.1833068,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
244,116,IMAGE,https://mock/f73fc285-0842-4aa4-b5b6-69be0addcae7.jpg,16.1200088,77.911894,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
245,117,VIDEO,https://mock/8d4db5bd-f0be-4396-b75d-3599576a8def.jpg,20.9036674,73.2949303,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
246,117,VIDEO,https://mock/48d0a52c-9339-4e5a-aee1-5abd153baa2d.jpg,18.902693,76.2166322,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
247,118,IMAGE,https://mock/f074b594-9eac-4b72-be63-67538240496d.jpg,20.1324715,78.2596471,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
248,118,VIDEO,https://mock/f36eefab-2ac6-4ecb-bc58-2a7dfdb52700.jpg,16.9497547,79.9215204,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
249,119,VIDEO,https://mock/c1e74957-a32f-4f59-913f-b3c8d57a9215.jpg,18.1972731,76.6517647,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
250,119,VIDEO,https://mock/8e5b1574-e40f-4735-9b31-ea44e1ead21a.jpg,16.959723,76.6153075,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
251,119,VIDEO,https://mock/5e76313d-c3b7-48b6-a937-395f30872736.jpg,19.2234298,72.6211366,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
252,120,VIDEO,https://mock/c05eb69f-59ae-4ac5-a611-f8f162a58c41.jpg,16.9514203,79.6060473,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
253,120,VIDEO,https://mock/59cdc6b6-b79e-4edc-a966-be23db216326.jpg,16.8798194,72.3788267,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
254,121,IMAGE,https://mock/5678e13c-2d83-410e-bd8a-2a590ca65a54.jpg,19.5679073,76.0442506,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
255,121,VIDEO,https://mock/aae6bc8e-7b92-4325-b5d5-8207eede9b0a.jpg,16.1723815,72.1201575,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
256,122,VIDEO,https://mock/2ad37b39-3bd2-4de0-a94d-2f0e5b498b82.jpg,20.951029,79.6288513,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
257,122,IMAGE,https://mock/03366cfc-8e9f-4ca3-a236-15a5ade31249.jpg,17.997057,79.5800983,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
258,123,IMAGE,https://mock/11b4d765-e4b8-4c5d-85da-da8f17fcb006.jpg,16.9891942,77.2721854,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
259,124,VIDEO,https://mock/28091f33-6b2b-4f7d-817d-6dab8317dbbd.jpg,18.2520095,77.5671601,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
260,124,VIDEO,https://mock/cd6ad45f-4187-40fc-b5ae-e943e3627c57.jpg,19.7620947,75.4907282,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
261,124,VIDEO,https://mock/b4e6e536-690f-49a2-92a2-95cea5cdeff6.jpg,16.4436114,76.4119213,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
262,125,IMAGE,https://mock/317596ad-9a90-42ec-8608-6e102d688390.jpg,20.2329463,74.8628276,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
263,125,IMAGE,https://mock/6a849fe0-25f2-4012-acab-a9073099cf6b.jpg,20.1167119,77.4280012,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
264,125,IMAGE,https://mock/40e465a1-7cca-407e-acf8-59c816df577a.jpg,19.5149214,74.2900118,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
265,126,IMAGE,https://mock/7ca2e063-3709-4c18-b912-c16d67de86a8.jpg,17.2547738,72.7229349,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
266,126,VIDEO,https://mock/57691711-123a-4bd3-a7c8-89d54da0e7c5.jpg,18.6823006,77.0095918,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
267,126,IMAGE,https://mock/1460a250-dd18-48a5-92f2-073ac8f42ccc.jpg,18.4580333,76.1113261,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
268,127,VIDEO,https://mock/049161c3-679a-4208-b0fe-86e9337ad61a.jpg,20.0814101,73.948955,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
269,127,IMAGE,https://mock/52d6f3ad-95e6-4308-b07d-b24ed1ed541a.jpg,20.6208604,76.7273169,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
270,127,VIDEO,https://mock/62a823a2-aa96-4b38-8ee1-cba26b4f6321.jpg,16.0676184,75.4508847,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
271,128,VIDEO,https://mock/ad1f87b9-ad35-4917-8de8-d6a1eace7946.jpg,19.0623927,73.5271335,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
272,128,VIDEO,https://mock/f1de8d62-6d76-4235-b84b-6c880033268f.jpg,16.4098253,77.5296601,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
273,128,IMAGE,https://mock/6a0a231d-1d3a-4798-a9f7-c9b63a58a3ab.jpg,18.5249573,75.298806,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
274,129,VIDEO,https://mock/17e26e13-f913-4d69-8af4-2c77804c03b5.jpg,16.6119372,74.2724062,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
275,130,VIDEO,https://mock/e08d0d54-3d17-4312-b3ab-460c45c5f84c.jpg,20.3022276,75.7013011,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
276,131,IMAGE,https://mock/fde7ee14-35bb-4ee5-af03-972bc6dc4b7e.jpg,16.0274786,73.2805681,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
277,131,IMAGE,https://mock/a3d2fa37-d313-48e3-b6d1-336893a7c3aa.jpg,20.3023098,77.5253898,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
278,131,IMAGE,https://mock/4e49f747-66ba-4f5e-b6d7-32fdef19f4e5.jpg,17.7671713,77.049559,2026-05-13 05:57:19,"{""damage_confidence"":92}","{""vector"":""mock""}"
