weather_id,survey_id,rainfall_mm,weather_source,anomaly_score,weather_metadata
450,450,384.14,IMD,19.78,"{""extreme_weather"":true}"
451,451,256.89,IMD,35.85,"{""extreme_weather"":true}"
452,452,407.76,IMD,36.0,"{""extreme_weather"":true}"
453,453,63.35,IMD,50.75,"{""extreme_weather"":true}"
454,454,415.16,IMD,39.54,"{""extreme_weather"":true}"
455,455,204.09,IMD,19.74,"{""extreme_weather"":true}"
456,456,141.5,IMD,67.51,"{""extreme_weather"":true}"
457,457,131.44,IMD,86.55,"{""extreme_weather"":true}"
458,458,217.35,IMD,19.04,"{""extreme_weather"":true}"
459,459,291.79,IMD,46.82,"{""extreme_weather"":true}"
460,460,56.73,IMD,61.66,"{""extreme_weather"":true}"
461,461,235.02,IMD,46.9,"{""extreme_weather"":true}"
462,462,361.33,IMD,8.59,"{""extreme_weather"":true}"
463,463,83.48,IMD,73.71,"{""extreme_weather"":true}"
464,464,325.94,IMD,71.44,"{""extreme_weather"":true}"
465,465,296.2,IMD,28.66,"{""extreme_weather"":true}"
466,466,355.3,IMD,45.48,"{""extreme_weather"":true}"
467,467,71.62,IMD,43.55,"{""extreme_weather"":true}"
468,468,271.3,IMD,54.56,"{""extreme_weather"":true}"
469,469,190.04,IMD,43.94,"{""extreme_weather"":true}"
470,470,351.9,IMD,29.3,"{""extreme_weather"":true}"
471,471,313.37,IMD,38.41,"{""extreme_weather"":true}"
472,472,102.22,IMD,76.97,"{""extreme_weather"":true}"
473,473,411.06,IMD,33.87,"{""extreme_weather"":true}"
474,474,121.75,IMD,35.57,"{""extreme_weather"":true}"
475,475,80.56,IMD,89.26,"{""extreme_weather"":true}"
476,476,492.62,IMD,34.5,"{""extreme_weather"":true}"
477,477,402.69,IMD,30.6,"{""extreme_weather"":true}"
478,478,107.6,IMD,3.8,"{""extreme_weather"":true}"
479,479,211.95,IMD,17.17,"{""extreme_weather"":true}"
480,480,167.04,IMD,1.25,"{""extreme_weather"":true}"
481,481,303.54,IMD,90.56,"{""extreme_weather"":true}"
482,482,47.46,IMD,16.75,"{""extreme_weather"":true}"
483,483,38.75,IMD,92.86,"{""extreme_weather"":true}"
484,484,492.08,IMD,63.29,"{""extreme_weather"":true}"
485,485,445.04,IMD,18.66,"{""extreme_weather"":true}"
486,486,200.34,IMD,9.77,"{""extreme_weather"":true}"
487,487,313.92,IMD,75.93,"{""extreme_weather"":true}"
488,488,248.94,IMD,67.37,"{""extreme_weather"":true}"
489,489,141.64,IMD,64.12,"{""extreme_weather"":true}"
490,490,445.58,IMD,80.98,"{""extreme_weather"":true}"
491,491,88.95,IMD,92.52,"{""extreme_weather"":true}"
492,492,449.07,IMD,76.05,"{""extreme_weather"":true}"
493,493,460.25,IMD,4.06,"{""extreme_weather"":true}"
494,494,490.77,IMD,65.43,"{""extreme_weather"":true}"
495,495,267.78,IMD,51.14,"{""extreme_weather"":true}"
496,496,462.54,IMD,99.8,"{""extreme_weather"":true}"
497,497,159.7,IMD,62.76,"{""extreme_weather"":true}"
498,498,185.84,IMD,67.87,"{""extreme_weather"":true}"
499,499,89.44,IMD,61.54,"{""extreme_weather"":true}"
500,500,207.41,IMD,58.23,"{""extreme_weather"":true}"
501,501,489.47,IMD,17.61,"{""extreme_weather"":true}"
502,502,319.85,IMD,11.12,"{""extreme_weather"":true}"
503,503,59.4,IMD,22.84,"{""extreme_weather"":true}"
504,504,17.04,IMD,73.89,"{""extreme_weather"":true}"
505,505,302.37,IMD,24.85,"{""extreme_weather"":true}"
506,506,14.84,IMD,82.3,"{""extreme_weather"":true}"
507,507,183.26,IMD,59.2,"{""extreme_weather"":true}"
508,508,281.35,IMD,59.18,"{""extreme_weather"":true}"
509,509,231.79,IMD,24.78,"{""extreme_weather"":true}"
510,510,374.68,IMD,27.41,"{""extreme_weather"":true}"
511,511,315.36,IMD,2.54,"{""extreme_weather"":true}"
512,512,7.17,IMD,58.74,"{""extreme_weather"":true}"
513,513,236.48,IMD,71.76,"{""extreme_weather"":true}"
514,514,439.7,IMD,89.23,"{""extreme_weather"":true}"
515,515,163.48,IMD,92.16,"{""extreme_weather"":true}"
516,516,37.89,IMD,25.24,"{""extreme_weather"":true}"
517,517,415.98,IMD,46.08,"{""extreme_weather"":true}"
518,518,446.44,IMD,76.74,"{""extreme_weather"":true}"
519,519,236.61,IMD,83.93,"{""extreme_weather"":true}"
520,520,301.97,IMD,34.43,"{""extreme_weather"":true}"
521,521,336.92,IMD,27.73,"{""extreme_weather"":true}"
522,522,456.03,IMD,74.57,"{""extreme_weather"":true}"
523,523,204.5,IMD,16.86,"{""extreme_weather"":true}"
524,524,232.08,IMD,97.46,"{""extreme_weather"":true}"
525,525,263.22,IMD,34.53,"{""extreme_weather"":true}"
526,526,255.9,IMD,52.89,"{""extreme_weather"":true}"
527,527,316.99,IMD,1.07,"{""extreme_weather"":true}"
528,528,284.4,IMD,28.46,"{""extreme_weather"":true}"
529,529,83.93,IMD,56.03,"{""extreme_weather"":true}"
530,530,191.13,IMD,31.09,"{""extreme_weather"":true}"
531,531,396.55,IMD,65.21,"{""extreme_weather"":true}"
532,532,307.23,IMD,63.18,"{""extreme_weather"":true}"
533,533,385.41,IMD,25.91,"{""extreme_weather"":true}"
534,534,199.45,IMD,36.87,"{""extreme_weather"":true}"
535,535,169.0,IMD,43.05,"{""extreme_weather"":true}"
536,536,33.0,IMD,62.03,"{""extreme_weather"":true}"
537,537,205.23,IMD,49.66,"{""extreme_weather"":true}"
538,538,406.8,IMD,35.02,"{""extreme_weather"":true}"
539,539,352.03,IMD,68.4,"{""extreme_weather"":true}"
540,540,53.55,IMD,29.12,"{""extreme_weather"":true}"
541,541,218.06,IMD,33.32,"{""extreme_weather"":true}"
542,542,92.14,IMD,48.01,"{""extreme_weather"":true}"
543,543,226.77,IMD,78.67,"{""extreme_weather"":true}"
544,544,455.31,IMD,82.02,"{""extreme_weather"":true}"
545,545,298.68,IMD,22.51,"{""extreme_weather"":true}"
546,546,324.04,IMD,36.19,"{""extreme_weather"":true}"
547,547,183.26,IMD,23.31,"{""extreme_weather"":true}"
548,548,122.78,IMD,24.8,"{""extreme_weather"":true}"
549,549,17.34,IMD,63.7,"{""extreme_weather"":true}"
550,550,210.96,IMD,27.15,"{""extreme_weather"":true}"
551,551,192.63,IMD,66.66,"{""extreme_weather"":true}"
552,552,66.41,IMD,47.77,"{""extreme_weather"":true}"
553,553,326.17,IMD,8.19,"{""extreme_weather"":true}"
554,554,43.92,IMD,53.84,"{""extreme_weather"":true}"
555,555,241.93,IMD,72.31,"{""extreme_weather"":true}"
556,556,342.85,IMD,30.51,"{""extreme_weather"":true}"
557,557,260.63,IMD,64.05,"{""extreme_weather"":true}"
558,558,343.31,IMD,98.67,"{""extreme_weather"":true}"
559,559,469.17,IMD,82.66,"{""extreme_weather"":true}"
560,560,355.28,IMD,74.35,"{""extreme_weather"":true}"
561,561,217.4,IMD,93.94,"{""extreme_weather"":true}"
562,562,117.18,IMD,58.75,"{""extreme_weather"":true}"
563,563,60.92,IMD,32.59,"{""extreme_weather"":true}"
564,564,490.34,IMD,50.43,"{""extreme_weather"":true}"
565,565,422.81,IMD,98.19,"{""extreme_weather"":true}"
566,566,291.25,IMD,79.19,"{""extreme_weather"":true}"
567,567,72.38,IMD,94.88,"{""extreme_weather"":true}"
568,568,492.49,IMD,26.87,"{""extreme_weather"":true}"
569,569,206.89,IMD,31.49,"{""extreme_weather"":true}"
570,570,204.3,IMD,97.39,"{""extreme_weather"":true}"
571,571,126.6,IMD,59.83,"{""extreme_weather"":true}"
572,572,301.96,IMD,34.28,"{""extreme_weather"":true}"
573,573,230.58,IMD,54.48,"{""extreme_weather"":true}"
574,574,159.33,IMD,29.5,"{""extreme_weather"":true}"
575,575,425.15,IMD,8.74,"{""extreme_weather"":true}"
576,576,466.18,IMD,69.29,"{""extreme_weather"":true}"
577,577,387.71,IMD,57.77,"{""extreme_weather"":true}"
578,578,67.39,IMD,20.92,"{""extreme_weather"":true}"
579,579,214.01,IMD,39.8,"{""extreme_weather"":true}"
580,580,262.99,IMD,18.6,"{""extreme_weather"":true}"
581,581,29.76,IMD,62.03,"{""extreme_weather"":true}"
582,582,216.72,IMD,33.8,"{""extreme_weather"":true}"
583,583,350.22,IMD,7.53,"{""extreme_weather"":true}"
584,584,20.1,IMD,7.29,"{""extreme_weather"":true}"
585,585,16.23,IMD,22.07,"{""extreme_weather"":true}"
586,586,421.88,IMD,43.16,"{""extreme_weather"":true}"
587,587,368.83,IMD,64.79,"{""extreme_weather"":true}"
588,588,19.85,IMD,80.4,"{""extreme_weather"":true}"
589,589,125.35,IMD,73.52,"{""extreme_weather"":true}"
590,590,402.53,IMD,8.46,"{""extreme_weather"":true}"
591,591,161.33,IMD,58.82,"{""extreme_weather"":true}"
592,592,250.31,IMD,20.46,"{""extreme_weather"":true}"
593,593,309.44,IMD,18.65,"{""extreme_weather"":true}"
594,594,197.15,IMD,62.97,"{""extreme_weather"":true}"
595,595,139.6,IMD,5.52,"{""extreme_weather"":true}"
596,596,498.79,IMD,85.73,"{""extreme_weather"":true}"
597,597,169.13,IMD,55.27,"{""extreme_weather"":true}"
598,598,21.01,IMD,34.45,"{""extreme_weather"":true}"
599,599,296.1,IMD,4.68,"{""extreme_weather"":true}"
600,600,432.61,IMD,7.11,"{""extreme_weather"":true}"
601,601,324.45,IMD,6.59,"{""extreme_weather"":true}"
602,602,219.35,IMD,85.09,"{""extreme_weather"":true}"
603,603,186.29,IMD,67.14,"{""extreme_weather"":true}"
604,604,183.78,IMD,88.83,"{""extreme_weather"":true}"
605,605,97.14,IMD,17.26,"{""extreme_weather"":true}"
606,606,6.89,IMD,8.09,"{""extreme_weather"":true}"
607,607,443.41,IMD,13.63,"{""extreme_weather"":true}"
608,608,87.38,IMD,31.22,"{""extreme_weather"":true}"
609,609,290.52,IMD,15.11,"{""extreme_weather"":true}"
610,610,271.27,IMD,83.95,"{""extreme_weather"":true}"
611,611,384.71,IMD,35.84,"{""extreme_weather"":true}"
612,612,249.82,IMD,21.4,"{""extreme_weather"":true}"
613,613,213.43,IMD,82.19,"{""extreme_weather"":true}"
614,614,222.9,IMD,70.38,"{""extreme_weather"":true}"
615,615,151.18,IMD,51.92,"{""extreme_weather"":true}"
616,616,334.42,IMD,51.08,"{""extreme_weather"":true}"
617,617,51.1,IMD,13.94,"{""extreme_weather"":true}"
618,618,97.73,IMD,57.33,"{""extreme_weather"":true}"
619,619,178.07,IMD,4.13,"{""extreme_weather"":true}"
620,620,110.44,IMD,82.18,"{""extreme_weather"":true}"
621,621,406.67,IMD,71.87,"{""extreme_weather"":true}"
622,622,49.44,IMD,64.94,"{""extreme_weather"":true}"
623,623,143.72,IMD,17.19,"{""extreme_weather"":true}"
624,624,442.45,IMD,19.63,"{""extreme_weather"":true}"
625,625,370.27,IMD,90.81,"{""extreme_weather"":true}"
626,626,296.29,IMD,51.84,"{""extreme_weather"":true}"
627,627,488.77,IMD,74.7,"{""extreme_weather"":true}"
628,628,415.81,IMD,52.08,"{""extreme_weather"":true}"
629,629,209.77,IMD,28.15,"{""extreme_weather"":true}"
630,630,490.66,IMD,17.02,"{""extreme_weather"":true}"
631,631,292.39,IMD,74.21,"{""extreme_weather"":true}"
632,632,133.44,IMD,31.83,"{""extreme_weather"":true}"
633,633,254.23,IMD,57.09,"{""extreme_weather"":true}"
634,634,440.21,IMD,59.36,"{""extreme_weather"":true}"
635,635,359.01,IMD,86.14,"{""extreme_weather"":true}"
636,636,127.05,IMD,25.16,"{""extreme_weather"":true}"
637,637,29.81,IMD,46.62,"{""extreme_weather"":true}"
638,638,188.88,IMD,18.56,"{""extreme_weather"":true}"
639,639,334.1,IMD,57.2,"{""extreme_weather"":true}"
640,640,255.62,IMD,70.12,"{""extreme_weather"":true}"
641,641,371.69,IMD,25.96,"{""extreme_weather"":true}"
642,642,142.95,IMD,10.73,"{""extreme_weather"":true}"
643,643,333.56,IMD,68.72,"{""extreme_weather"":true}"
644,644,272.41,IMD,44.8,"{""extreme_weather"":true}"
645,645,416.95,IMD,67.16,"{""extreme_weather"":true}"
646,646,339.17,IMD,33.11,"{""extreme_weather"":true}"
647,647,394.74,IMD,86.63,"{""extreme_weather"":true}"
648,648,393.97,IMD,77.78,"{""extreme_weather"":true}"
649,649,102.24,IMD,60.18,"{""extreme_weather"":true}"
650,650,268.21,IMD,27.11,"{""extreme_weather"":true}"
651,651,383.68,IMD,94.52,"{""extreme_weather"":true}"
652,652,176.17,IMD,12.59,"{""extreme_weather"":true}"
653,653,259.87,IMD,39.62,"{""extreme_weather"":true}"
654,654,125.03,IMD,17.62,"{""extreme_weather"":true}"
655,655,215.65,IMD,48.17,"{""extreme_weather"":true}"
656,656,279.86,IMD,94.11,"{""extreme_weather"":true}"
657,657,62.79,IMD,36.16,"{""extreme_weather"":true}"
658,658,148.8,IMD,94.09,"{""extreme_weather"":true}"
659,659,436.69,IMD,38.77,"{""extreme_weather"":true}"
660,660,26.73,IMD,76.86,"{""extreme_weather"":true}"
661,661,473.22,IMD,12.9,"{""extreme_weather"":true}"
662,662,424.6,IMD,44.52,"{""extreme_weather"":true}"
663,663,30.75,IMD,64.26,"{""extreme_weather"":true}"
664,664,373.59,IMD,1.98,"{""extreme_weather"":true}"
665,665,384.38,IMD,55.06,"{""extreme_weather"":true}"
666,666,268.98,IMD,85.21,"{""extreme_weather"":true}"
667,667,401.7,IMD,49.42,"{""extreme_weather"":true}"
668,668,418.38,IMD,68.36,"{""extreme_weather"":true}"
669,669,68.98,IMD,18.15,"{""extreme_weather"":true}"
670,670,429.16,IMD,29.37,"{""extreme_weather"":true}"
671,671,283.36,IMD,61.11,"{""extreme_weather"":true}"
672,672,132.07,IMD,4.98,"{""extreme_weather"":true}"
673,673,261.17,IMD,35.84,"{""extreme_weather"":true}"
674,674,263.52,IMD,11.99,"{""extreme_weather"":true}"
675,675,470.58,IMD,96.54,"{""extreme_weather"":true}"
676,676,279.76,IMD,52.66,"{""extreme_weather"":true}"
677,677,162.95,IMD,52.53,"{""extreme_weather"":true}"
678,678,122.68,IMD,35.74,"{""extreme_weather"":true}"
679,679,52.36,IMD,15.68,"{""extreme_weather"":true}"
680,680,85.48,IMD,52.25,"{""extreme_weather"":true}"
681,681,130.43,IMD,49.39,"{""extreme_weather"":true}"
682,682,143.17,IMD,52.89,"{""extreme_weather"":true}"
683,683,460.07,IMD,90.66,"{""extreme_weather"":true}"
684,684,497.66,IMD,93.12,"{""extreme_weather"":true}"
685,685,224.87,IMD,63.59,"{""extreme_weather"":true}"
686,686,468.41,IMD,17.84,"{""extreme_weather"":true}"
687,687,40.98,IMD,62.71,"{""extreme_weather"":true}"
688,688,436.48,IMD,10.19,"{""extreme_weather"":true}"
689,689,485.25,IMD,89.24,"{""extreme_weather"":true}"
690,690,53.71,IMD,50.18,"{""extreme_weather"":true}"
691,691,477.76,IMD,82.56,"{""extreme_weather"":true}"
692,692,218.15,IMD,10.65,"{""extreme_weather"":true}"
693,693,190.61,IMD,4.49,"{""extreme_weather"":true}"
694,694,317.8,IMD,54.85,"{""extreme_weather"":true}"
695,695,161.84,IMD,51.75,"{""extreme_weather"":true}"
696,696,105.85,IMD,75.94,"{""extreme_weather"":true}"
697,697,64.75,IMD,14.45,"{""extreme_weather"":true}"
698,698,112.32,IMD,29.18,"{""extreme_weather"":true}"
699,699,402.65,IMD,37.22,"{""extreme_weather"":true}"
700,700,281.28,IMD,6.17,"{""extreme_weather"":true}"
701,701,472.32,IMD,68.94,"{""extreme_weather"":true}"
702,702,255.68,IMD,34.08,"{""extreme_weather"":true}"
703,703,8.93,IMD,98.67,"{""extreme_weather"":true}"
704,704,292.92,IMD,89.82,"{""extreme_weather"":true}"
705,705,440.44,IMD,15.25,"{""extreme_weather"":true}"
706,706,360.41,IMD,34.67,"{""extreme_weather"":true}"
707,707,235.3,IMD,67.92,"{""extreme_weather"":true}"
708,708,345.41,IMD,4.84,"{""extreme_weather"":true}"
709,709,163.35,IMD,88.55,"{""extreme_weather"":true}"
710,710,189.84,IMD,94.71,"{""extreme_weather"":true}"
711,711,244.12,IMD,57.9,"{""extreme_weather"":true}"
712,712,456.56,IMD,27.02,"{""extreme_weather"":true}"
713,713,5.11,IMD,34.75,"{""extreme_weather"":true}"
714,714,461.22,IMD,64.82,"{""extreme_weather"":true}"
715,715,104.44,IMD,38.08,"{""extreme_weather"":true}"
716,716,258.66,IMD,78.74,"{""extreme_weather"":true}"
717,717,118.47,IMD,97.3,"{""extreme_weather"":true}"
718,718,402.52,IMD,36.29,"{""extreme_weather"":true}"
719,719,456.65,IMD,40.98,"{""extreme_weather"":true}"
720,720,12.86,IMD,74.98,"{""extreme_weather"":true}"
721,721,338.0,IMD,17.95,"{""extreme_weather"":true}"
722,722,161.76,IMD,87.33,"{""extreme_weather"":true}"
723,723,6.9,IMD,32.42,"{""extreme_weather"":true}"
724,724,366.58,IMD,78.56,"{""extreme_weather"":true}"
725,725,494.13,IMD,1.57,"{""extreme_weather"":true}"
726,726,285.31,IMD,26.05,"{""extreme_weather"":true}"
727,727,13.71,IMD,74.88,"{""extreme_weather"":true}"
728,728,49.65,IMD,86.3,"{""extreme_weather"":true}"
729,729,386.39,IMD,36.14,"{""extreme_weather"":true}"
730,730,385.4,IMD,43.82,"{""extreme_weather"":true}"
731,731,239.48,IMD,26.38,"{""extreme_weather"":true}"
732,732,335.24,IMD,17.08,"{""extreme_weather"":true}"
733,733,382.72,IMD,23.13,"{""extreme_weather"":true}"
734,734,326.27,IMD,40.53,"{""extreme_weather"":true}"
735,735,448.95,IMD,13.35,"{""extreme_weather"":true}"
736,736,455.45,IMD,68.46,"{""extreme_weather"":true}"
737,737,363.44,IMD,83.27,"{""extreme_weather"":true}"
738,738,433.85,IMD,4.26,"{""extreme_weather"":true}"
739,739,186.66,IMD,68.77,"{""extreme_weather"":true}"
740,740,306.54,IMD,33.82,"{""extreme_weather"":true}"
741,741,492.72,IMD,95.46,"{""extreme_weather"":true}"
742,742,35.74,IMD,63.52,"{""extreme_weather"":true}"
743,743,483.97,IMD,29.02,"{""extreme_weather"":true}"
744,744,207.49,IMD,10.68,"{""extreme_weather"":true}"
745,745,237.22,IMD,62.29,"{""extreme_weather"":true}"
746,746,242.56,IMD,61.3,"{""extreme_weather"":true}"
747,747,157.59,IMD,2.5,"{""extreme_weather"":true}"
748,748,409.16,IMD,60.71,"{""extreme_weather"":true}"
749,749,304.02,IMD,59.04,"{""extreme_weather"":true}"
750,750,170.2,IMD,57.1,"{""extreme_weather"":true}"
751,751,255.75,IMD,53.7,"{""extreme_weather"":true}"
752,752,196.29,IMD,61.13,"{""extreme_weather"":true}"
753,753,104.49,IMD,76.82,"{""extreme_weather"":true}"
754,754,262.32,IMD,90.27,"{""extreme_weather"":true}"
755,755,220.63,IMD,91.08,"{""extreme_weather"":true}"
756,756,221.0,IMD,6.35,"{""extreme_weather"":true}"
757,757,126.18,IMD,54.62,"{""extreme_weather"":true}"
758,758,242.2,IMD,50.25,"{""extreme_weather"":true}"
759,759,278.32,IMD,20.2,"{""extreme_weather"":true}"
760,760,186.04,IMD,37.69,"{""extreme_weather"":true}"
761,761,188.7,IMD,61.67,"{""extreme_weather"":true}"
762,762,147.61,IMD,71.38,"{""extreme_weather"":true}"
763,763,130.59,IMD,59.19,"{""extreme_weather"":true}"
764,764,324.79,IMD,49.6,"{""extreme_weather"":true}"
765,765,7.36,IMD,18.13,"{""extreme_weather"":true}"
766,766,13.68,IMD,57.6,"{""extreme_weather"":true}"
767,767,113.98,IMD,39.21,"{""extreme_weather"":true}"
768,768,160.82,IMD,60.05,"{""extreme_weather"":true}"
769,769,217.89,IMD,14.49,"{""extreme_weather"":true}"
770,770,422.73,IMD,35.86,"{""extreme_weather"":true}"
771,771,386.01,IMD,95.41,"{""extreme_weather"":true}"
772,772,164.41,IMD,95.56,"{""extreme_weather"":true}"
773,773,319.18,IMD,44.64,"{""extreme_weather"":true}"
774,774,69.6,IMD,11.03,"{""extreme_weather"":true}"
775,775,274.7,IMD,16.74,"{""extreme_weather"":true}"
776,776,311.24,IMD,22.03,"{""extreme_weather"":true}"
777,777,16.32,IMD,31.26,"{""extreme_weather"":true}"
778,778,353.25,IMD,70.71,"{""extreme_weather"":true}"
779,779,218.11,IMD,30.98,"{""extreme_weather"":true}"
780,780,372.07,IMD,58.57,"{""extreme_weather"":true}"
781,781,375.55,IMD,65.47,"{""extreme_weather"":true}"
782,782,420.6,IMD,24.4,"{""extreme_weather"":true}"
783,783,76.92,IMD,68.74,"{""extreme_weather"":true}"
784,784,87.59,IMD,76.95,"{""extreme_weather"":true}"
785,785,56.33,IMD,52.5,"{""extreme_weather"":true}"
786,786,210.0,IMD,14.55,"{""extreme_weather"":true}"
787,787,355.94,IMD,13.36,"{""extreme_weather"":true}"
788,788,10.95,IMD,3.96,"{""extreme_weather"":true}"
789,789,229.39,IMD,40.3,"{""extreme_weather"":true}"
790,790,369.84,IMD,96.62,"{""extreme_weather"":true}"
791,791,299.01,IMD,94.69,"{""extreme_weather"":true}"
792,792,465.15,IMD,69.41,"{""extreme_weather"":true}"
793,793,182.81,IMD,32.92,"{""extreme_weather"":true}"
794,794,288.24,IMD,19.79,"{""extreme_weather"":true}"
795,795,48.11,IMD,83.67,"{""extreme_weather"":true}"
796,796,466.43,IMD,15.82,"{""extreme_weather"":true}"
797,797,233.17,IMD,38.75,"{""extreme_weather"":true}"
798,798,28.44,IMD,58.18,"{""extreme_weather"":true}"
799,799,272.43,IMD,47.28,"{""extreme_weather"":true}"
800,800,94.67,IMD,22.54,"{""extreme_weather"":true}"
801,801,77.46,IMD,26.83,"{""extreme_weather"":true}"
802,802,379.44,IMD,69.96,"{""extreme_weather"":true}"
803,803,134.25,IMD,88.1,"{""extreme_weather"":true}"
804,804,136.94,IMD,94.96,"{""extreme_weather"":true}"
805,805,422.9,IMD,88.4,"{""extreme_weather"":true}"
806,806,481.8,IMD,86.99,"{""extreme_weather"":true}"
807,807,173.39,IMD,78.19,"{""extreme_weather"":true}"
808,808,338.57,IMD,38.49,"{""extreme_weather"":true}"
809,809,192.21,IMD,50.75,"{""extreme_weather"":true}"
810,810,268.46,IMD,5.64,"{""extreme_weather"":true}"
811,811,172.77,IMD,5.23,"{""extreme_weather"":true}"
812,812,461.04,IMD,67.36,"{""extreme_weather"":true}"
813,813,160.51,IMD,97.37,"{""extreme_weather"":true}"
814,814,272.28,IMD,84.65,"{""extreme_weather"":true}"
815,815,427.1,IMD,1.01,"{""extreme_weather"":true}"
816,816,450.93,IMD,59.36,"{""extreme_weather"":true}"
817,817,18.12,IMD,24.57,"{""extreme_weather"":true}"
818,818,46.62,IMD,70.95,"{""extreme_weather"":true}"
819,819,427.79,IMD,59.95,"{""extreme_weather"":true}"
820,820,23.71,IMD,68.12,"{""extreme_weather"":true}"
821,821,352.13,IMD,95.39,"{""extreme_weather"":true}"
822,822,54.18,IMD,6.86,"{""extreme_weather"":true}"
823,823,115.9,IMD,43.68,"{""extreme_weather"":true}"
824,824,412.23,IMD,72.12,"{""extreme_weather"":true}"
825,825,473.4,IMD,20.21,"{""extreme_weather"":true}"
826,826,366.83,IMD,8.85,"{""extreme_weather"":true}"
827,827,118.63,IMD,6.54,"{""extreme_weather"":true}"
828,828,108.84,IMD,50.6,"{""extreme_weather"":true}"
829,829,314.04,IMD,17.58,"{""extreme_weather"":true}"
830,830,364.02,IMD,10.9,"{""extreme_weather"":true}"
831,831,104.33,IMD,99.95,"{""extreme_weather"":true}"
832,832,22.07,IMD,40.43,"{""extreme_weather"":true}"
833,833,377.48,IMD,77.14,"{""extreme_weather"":true}"
834,834,366.28,IMD,82.02,"{""extreme_weather"":true}"
835,835,351.72,IMD,21.9,"{""extreme_weather"":true}"
836,836,40.99,IMD,89.36,"{""extreme_weather"":true}"
837,837,6.77,IMD,47.94,"{""extreme_weather"":true}"
838,838,339.34,IMD,4.35,"{""extreme_weather"":true}"
839,839,206.0,IMD,89.93,"{""extreme_weather"":true}"
840,840,379.91,IMD,79.13,"{""extreme_weather"":true}"
841,841,483.76,IMD,25.5,"{""extreme_weather"":true}"
842,842,425.1,IMD,85.9,"{""extreme_weather"":true}"
843,843,250.39,IMD,32.02,"{""extreme_weather"":true}"
844,844,475.34,IMD,76.1,"{""extreme_weather"":true}"
