payment_id,survey_id,beneficiary_id,payment_reference,amount,payment_status,transaction_metadata
1409,1393,1762,DBT-0001409,26114,PROCESSING,"{""bank"":""SBI""}"
1410,1775,333,DBT-0001410,44466,FAILED,"{""bank"":""SBI""}"
1411,3682,1159,DBT-0001411,7786,PENDING,"{""bank"":""SBI""}"
1412,1206,1181,DBT-0001412,20660,PROCESSING,"{""bank"":""SBI""}"
1413,2842,1550,DBT-0001413,11773,PENDING,"{""bank"":""SBI""}"
1414,3070,974,DBT-0001414,38984,COMPLETED,"{""bank"":""SBI""}"
1415,489,1379,DBT-0001415,77165,COMPLETED,"{""bank"":""SBI""}"
1416,2244,237,DBT-0001416,66095,FAILED,"{""bank"":""SBI""}"
1417,1426,637,DBT-0001417,25503,PENDING,"{""bank"":""SBI""}"
1418,3580,1576,DBT-0001418,33529,PROCESSING,"{""bank"":""SBI""}"
1419,1417,1386,DBT-0001419,64270,FAILED,"{""bank"":""SBI""}"
1420,2110,1485,DBT-0001420,89186,COMPLETED,"{""bank"":""SBI""}"
1421,2554,1170,DBT-0001421,29321,PENDING,"{""bank"":""SBI""}"
1422,104,618,DBT-0001422,30582,COMPLETED,"{""bank"":""SBI""}"
1423,3744,917,DBT-0001423,82911,COMPLETED,"{""bank"":""SBI""}"
1424,1281,108,DBT-0001424,41936,COMPLETED,"{""bank"":""SBI""}"
1425,1219,1048,DBT-0001425,96872,FAILED,"{""bank"":""SBI""}"
1426,1761,60,DBT-0001426,82620,PENDING,"{""bank"":""SBI""}"
1427,1099,1738,DBT-0001427,99456,FAILED,"{""bank"":""SBI""}"
1428,2393,789,DBT-0001428,7622,PROCESSING,"{""bank"":""SBI""}"
1429,3550,1199,DBT-0001429,75286,PROCESSING,"{""bank"":""SBI""}"
1430,1995,1849,DBT-0001430,94366,FAILED,"{""bank"":""SBI""}"
1431,175,1104,DBT-0001431,14879,PROCESSING,"{""bank"":""SBI""}"
1432,2612,541,DBT-0001432,78856,COMPLETED,"{""bank"":""SBI""}"
1433,3310,605,DBT-0001433,47332,COMPLETED,"{""bank"":""SBI""}"
1434,365,315,DBT-0001434,84860,FAILED,"{""bank"":""SBI""}"
1435,2479,1438,DBT-0001435,99379,PROCESSING,"{""bank"":""SBI""}"
1436,3924,1871,DBT-0001436,21524,PENDING,"{""bank"":""SBI""}"
1437,2583,1682,DBT-0001437,25079,FAILED,"{""bank"":""SBI""}"
1438,399,1317,DBT-0001438,7913,FAILED,"{""bank"":""SBI""}"
1439,3240,154,DBT-0001439,42587,PENDING,"{""bank"":""SBI""}"
1440,3749,167,DBT-0001440,60393,FAILED,"{""bank"":""SBI""}"
1441,115,771,DBT-0001441,68495,FAILED,"{""bank"":""SBI""}"
1442,1621,1449,DBT-0001442,19301,PENDING,"{""bank"":""SBI""}"
1443,3214,1290,DBT-0001443,36797,COMPLETED,"{""bank"":""SBI""}"
1444,408,1322,DBT-0001444,72879,COMPLETED,"{""bank"":""SBI""}"
1445,340,234,DBT-0001445,38285,PROCESSING,"{""bank"":""SBI""}"
1446,1632,1275,DBT-0001446,75544,FAILED,"{""bank"":""SBI""}"
1447,2086,1874,DBT-0001447,78525,PROCESSING,"{""bank"":""SBI""}"
1448,3909,1267,DBT-0001448,37440,COMPLETED,"{""bank"":""SBI""}"
1449,1819,1747,DBT-0001449,21942,PROCESSING,"{""bank"":""SBI""}"
1450,1390,464,DBT-0001450,98574,PENDING,"{""bank"":""SBI""}"
1451,2008,103,DBT-0001451,61072,FAILED,"{""bank"":""SBI""}"
1452,2820,1200,DBT-0001452,38138,FAILED,"{""bank"":""SBI""}"
1453,3024,1203,DBT-0001453,18646,COMPLETED,"{""bank"":""SBI""}"
1454,1441,1361,DBT-0001454,79541,FAILED,"{""bank"":""SBI""}"
1455,2923,1221,DBT-0001455,17859,PROCESSING,"{""bank"":""SBI""}"
1456,1520,805,DBT-0001456,56344,PENDING,"{""bank"":""SBI""}"
1457,893,1715,DBT-0001457,99685,FAILED,"{""bank"":""SBI""}"
1458,3404,1060,DBT-0001458,6543,FAILED,"{""bank"":""SBI""}"
1459,3988,1864,DBT-0001459,97286,PENDING,"{""bank"":""SBI""}"
1460,3206,222,DBT-0001460,77337,FAILED,"{""bank"":""SBI""}"
1461,3799,124,DBT-0001461,90688,COMPLETED,"{""bank"":""SBI""}"
1462,470,1876,DBT-0001462,55649,COMPLETED,"{""bank"":""SBI""}"
1463,1226,833,DBT-0001463,16508,COMPLETED,"{""bank"":""SBI""}"
1464,2756,1024,DBT-0001464,72563,PENDING,"{""bank"":""SBI""}"
1465,3324,1779,DBT-0001465,38006,COMPLETED,"{""bank"":""SBI""}"
1466,786,117,DBT-0001466,74013,PENDING,"{""bank"":""SBI""}"
1467,1379,92,DBT-0001467,33444,PROCESSING,"{""bank"":""SBI""}"
1468,328,1538,DBT-0001468,60989,PROCESSING,"{""bank"":""SBI""}"
1469,2660,768,DBT-0001469,57387,PROCESSING,"{""bank"":""SBI""}"
1470,902,1789,DBT-0001470,75936,PROCESSING,"{""bank"":""SBI""}"
1471,1640,1918,DBT-0001471,47292,PROCESSING,"{""bank"":""SBI""}"
1472,3162,739,DBT-0001472,16506,COMPLETED,"{""bank"":""SBI""}"
1473,2000,1351,DBT-0001473,84409,COMPLETED,"{""bank"":""SBI""}"
1474,3320,1275,DBT-0001474,8922,COMPLETED,"{""bank"":""SBI""}"
1475,1156,1682,DBT-0001475,95338,PROCESSING,"{""bank"":""SBI""}"
1476,1271,163,DBT-0001476,25232,COMPLETED,"{""bank"":""SBI""}"
1477,1597,1726,DBT-0001477,70717,PENDING,"{""bank"":""SBI""}"
1478,3174,907,DBT-0001478,16691,FAILED,"{""bank"":""SBI""}"
1479,2268,514,DBT-0001479,32131,COMPLETED,"{""bank"":""SBI""}"
1480,1839,1109,DBT-0001480,27006,FAILED,"{""bank"":""SBI""}"
1481,2668,1605,DBT-0001481,84562,PENDING,"{""bank"":""SBI""}"
1482,1997,1627,DBT-0001482,36713,COMPLETED,"{""bank"":""SBI""}"
1483,1564,647,DBT-0001483,30324,PENDING,"{""bank"":""SBI""}"
1484,1361,1402,DBT-0001484,73975,PROCESSING,"{""bank"":""SBI""}"
1485,1900,1240,DBT-0001485,85901,COMPLETED,"{""bank"":""SBI""}"
1486,834,472,DBT-0001486,60782,FAILED,"{""bank"":""SBI""}"
1487,2651,752,DBT-0001487,86033,PENDING,"{""bank"":""SBI""}"
1488,682,206,DBT-0001488,51579,PENDING,"{""bank"":""SBI""}"
1489,835,1592,DBT-0001489,15352,COMPLETED,"{""bank"":""SBI""}"
1490,666,1786,DBT-0001490,41637,PROCESSING,"{""bank"":""SBI""}"
1491,610,1774,DBT-0001491,6319,FAILED,"{""bank"":""SBI""}"
1492,1449,712,DBT-0001492,36648,FAILED,"{""bank"":""SBI""}"
1493,3395,1367,DBT-0001493,95163,FAILED,"{""bank"":""SBI""}"
1494,3423,1341,DBT-0001494,97006,FAILED,"{""bank"":""SBI""}"
1495,551,1757,DBT-0001495,17043,FAILED,"{""bank"":""SBI""}"
1496,596,707,DBT-0001496,72966,COMPLETED,"{""bank"":""SBI""}"
1497,2155,1805,DBT-0001497,88198,FAILED,"{""bank"":""SBI""}"
1498,3965,841,DBT-0001498,88664,PENDING,"{""bank"":""SBI""}"
1499,3949,1556,DBT-0001499,16597,PROCESSING,"{""bank"":""SBI""}"
1500,1008,313,DBT-0001500,66437,PENDING,"{""bank"":""SBI""}"
1501,10,386,DBT-0001501,66162,FAILED,"{""bank"":""SBI""}"
1502,204,643,DBT-0001502,38704,PROCESSING,"{""bank"":""SBI""}"
1503,3599,1456,DBT-0001503,98380,PROCESSING,"{""bank"":""SBI""}"
1504,1916,1452,DBT-0001504,87764,PROCESSING,"{""bank"":""SBI""}"
1505,3536,1844,DBT-0001505,20416,FAILED,"{""bank"":""SBI""}"
1506,3833,1569,DBT-0001506,92023,PENDING,"{""bank"":""SBI""}"
1507,1420,1959,DBT-0001507,5441,PROCESSING,"{""bank"":""SBI""}"
1508,2387,952,DBT-0001508,95353,FAILED,"{""bank"":""SBI""}"
1509,35,1999,DBT-0001509,26412,FAILED,"{""bank"":""SBI""}"
1510,1178,562,DBT-0001510,79714,FAILED,"{""bank"":""SBI""}"
1511,3699,199,DBT-0001511,88603,PENDING,"{""bank"":""SBI""}"
1512,3332,864,DBT-0001512,23387,FAILED,"{""bank"":""SBI""}"
1513,276,1235,DBT-0001513,58403,PENDING,"{""bank"":""SBI""}"
1514,1470,81,DBT-0001514,57282,COMPLETED,"{""bank"":""SBI""}"
1515,1963,964,DBT-0001515,11636,PENDING,"{""bank"":""SBI""}"
1516,1530,991,DBT-0001516,84451,PENDING,"{""bank"":""SBI""}"
1517,1746,655,DBT-0001517,71388,COMPLETED,"{""bank"":""SBI""}"
1518,493,1066,DBT-0001518,28598,FAILED,"{""bank"":""SBI""}"
1519,2998,1796,DBT-0001519,84120,PROCESSING,"{""bank"":""SBI""}"
1520,3361,766,DBT-0001520,8547,PENDING,"{""bank"":""SBI""}"
1521,3956,1713,DBT-0001521,57324,COMPLETED,"{""bank"":""SBI""}"
1522,1070,528,DBT-0001522,97994,COMPLETED,"{""bank"":""SBI""}"
1523,3883,1800,DBT-0001523,67709,PENDING,"{""bank"":""SBI""}"
1524,2336,832,DBT-0001524,13503,PENDING,"{""bank"":""SBI""}"
1525,1668,1417,DBT-0001525,79032,PENDING,"{""bank"":""SBI""}"
1526,230,1878,DBT-0001526,29271,PROCESSING,"{""bank"":""SBI""}"
1527,3043,1169,DBT-0001527,13133,PENDING,"{""bank"":""SBI""}"
1528,402,404,DBT-0001528,92218,COMPLETED,"{""bank"":""SBI""}"
1529,4017,1904,DBT-0001529,58093,PENDING,"{""bank"":""SBI""}"
1530,1973,797,DBT-0001530,52889,COMPLETED,"{""bank"":""SBI""}"
1531,3884,1483,DBT-0001531,8714,PROCESSING,"{""bank"":""SBI""}"
1532,2841,653,DBT-0001532,85743,PROCESSING,"{""bank"":""SBI""}"
1533,3094,1982,DBT-0001533,12152,COMPLETED,"{""bank"":""SBI""}"
1534,3873,252,DBT-0001534,33189,COMPLETED,"{""bank"":""SBI""}"
1535,2697,823,DBT-0001535,20949,FAILED,"{""bank"":""SBI""}"
1536,3410,186,DBT-0001536,96217,PROCESSING,"{""bank"":""SBI""}"
1537,2065,1981,DBT-0001537,38448,PENDING,"{""bank"":""SBI""}"
1538,1768,514,DBT-0001538,60684,PROCESSING,"{""bank"":""SBI""}"
1539,1164,335,DBT-0001539,8065,PROCESSING,"{""bank"":""SBI""}"
1540,840,1903,DBT-0001540,77599,PENDING,"{""bank"":""SBI""}"
1541,3449,1009,DBT-0001541,76013,PENDING,"{""bank"":""SBI""}"
1542,2991,1429,DBT-0001542,19904,PENDING,"{""bank"":""SBI""}"
1543,187,351,DBT-0001543,97241,PENDING,"{""bank"":""SBI""}"
1544,2339,1268,DBT-0001544,80604,PENDING,"{""bank"":""SBI""}"
1545,3791,1800,DBT-0001545,68271,COMPLETED,"{""bank"":""SBI""}"
1546,386,972,DBT-0001546,85998,FAILED,"{""bank"":""SBI""}"
1547,2271,1656,DBT-0001547,22031,FAILED,"{""bank"":""SBI""}"
1548,2411,29,DBT-0001548,66563,PROCESSING,"{""bank"":""SBI""}"
1549,1080,662,DBT-0001549,60833,PENDING,"{""bank"":""SBI""}"
1550,2374,616,DBT-0001550,75213,PENDING,"{""bank"":""SBI""}"
1551,656,1079,DBT-0001551,78828,PENDING,"{""bank"":""SBI""}"
1552,1014,1593,DBT-0001552,50568,PENDING,"{""bank"":""SBI""}"
1553,3060,1783,DBT-0001553,75414,COMPLETED,"{""bank"":""SBI""}"
1554,2019,978,DBT-0001554,10772,PENDING,"{""bank"":""SBI""}"
1555,3129,1528,DBT-0001555,35027,PROCESSING,"{""bank"":""SBI""}"
1556,2352,1446,DBT-0001556,66326,PROCESSING,"{""bank"":""SBI""}"
1557,1102,1330,DBT-0001557,44066,FAILED,"{""bank"":""SBI""}"
1558,3170,1375,DBT-0001558,66486,PENDING,"{""bank"":""SBI""}"
1559,3875,28,DBT-0001559,15732,COMPLETED,"{""bank"":""SBI""}"
1560,449,1083,DBT-0001560,49071,COMPLETED,"{""bank"":""SBI""}"
1561,2264,1651,DBT-0001561,70838,FAILED,"{""bank"":""SBI""}"
1562,1989,1920,DBT-0001562,56372,PROCESSING,"{""bank"":""SBI""}"
1563,248,1880,DBT-0001563,38894,PENDING,"{""bank"":""SBI""}"
1564,2312,344,DBT-0001564,54543,PROCESSING,"{""bank"":""SBI""}"
1565,1184,311,DBT-0001565,96326,COMPLETED,"{""bank"":""SBI""}"
1566,481,1243,DBT-0001566,33684,PROCESSING,"{""bank"":""SBI""}"
1567,3284,1192,DBT-0001567,85980,COMPLETED,"{""bank"":""SBI""}"
1568,3267,1599,DBT-0001568,14932,COMPLETED,"{""bank"":""SBI""}"
1569,1551,364,DBT-0001569,96003,COMPLETED,"{""bank"":""SBI""}"
1570,1606,1104,DBT-0001570,36694,COMPLETED,"{""bank"":""SBI""}"
1571,700,1986,DBT-0001571,99509,PROCESSING,"{""bank"":""SBI""}"
1572,3863,1842,DBT-0001572,74363,PROCESSING,"{""bank"":""SBI""}"
1573,1031,1182,DBT-0001573,75490,FAILED,"{""bank"":""SBI""}"
1574,1277,1498,DBT-0001574,91167,FAILED,"{""bank"":""SBI""}"
1575,1724,1419,DBT-0001575,63817,PROCESSING,"{""bank"":""SBI""}"
1576,733,454,DBT-0001576,8767,PROCESSING,"{""bank"":""SBI""}"
1577,1629,203,DBT-0001577,32064,COMPLETED,"{""bank"":""SBI""}"
1578,2572,1737,DBT-0001578,28234,PENDING,"{""bank"":""SBI""}"
1579,1033,1892,DBT-0001579,48243,PENDING,"{""bank"":""SBI""}"
1580,1931,1470,DBT-0001580,53090,PROCESSING,"{""bank"":""SBI""}"
1581,1849,1531,DBT-0001581,27617,COMPLETED,"{""bank"":""SBI""}"
1582,669,189,DBT-0001582,9686,PENDING,"{""bank"":""SBI""}"
1583,1199,1848,DBT-0001583,47591,PENDING,"{""bank"":""SBI""}"
1584,1647,98,DBT-0001584,96943,COMPLETED,"{""bank"":""SBI""}"
1585,2420,169,DBT-0001585,62363,PENDING,"{""bank"":""SBI""}"
1586,3298,474,DBT-0001586,58826,PROCESSING,"{""bank"":""SBI""}"
1587,273,190,DBT-0001587,48006,PROCESSING,"{""bank"":""SBI""}"
1588,3971,389,DBT-0001588,32129,COMPLETED,"{""bank"":""SBI""}"
1589,1358,1302,DBT-0001589,29975,PENDING,"{""bank"":""SBI""}"
1590,343,1955,DBT-0001590,24381,PROCESSING,"{""bank"":""SBI""}"
1591,504,640,DBT-0001591,72852,COMPLETED,"{""bank"":""SBI""}"
1592,1778,1830,DBT-0001592,85894,COMPLETED,"{""bank"":""SBI""}"
1593,4023,769,DBT-0001593,29843,PENDING,"{""bank"":""SBI""}"
1594,2627,26,DBT-0001594,11739,PROCESSING,"{""bank"":""SBI""}"
1595,1378,859,DBT-0001595,89104,PROCESSING,"{""bank"":""SBI""}"
1596,373,177,DBT-0001596,94485,PENDING,"{""bank"":""SBI""}"
1597,1906,730,DBT-0001597,53948,COMPLETED,"{""bank"":""SBI""}"
1598,3951,1658,DBT-0001598,91693,PENDING,"{""bank"":""SBI""}"
1599,1157,1949,DBT-0001599,16939,PENDING,"{""bank"":""SBI""}"
1600,2432,700,DBT-0001600,84340,PENDING,"{""bank"":""SBI""}"
1601,3269,292,DBT-0001601,68966,FAILED,"{""bank"":""SBI""}"
1602,1433,1699,DBT-0001602,86472,FAILED,"{""bank"":""SBI""}"
1603,1421,346,DBT-0001603,95863,COMPLETED,"{""bank"":""SBI""}"
1604,1627,220,DBT-0001604,44627,FAILED,"{""bank"":""SBI""}"
1605,1149,622,DBT-0001605,53300,PENDING,"{""bank"":""SBI""}"
1606,2436,1161,DBT-0001606,95614,PENDING,"{""bank"":""SBI""}"
1607,243,881,DBT-0001607,52177,COMPLETED,"{""bank"":""SBI""}"
1608,984,1048,DBT-0001608,78931,COMPLETED,"{""bank"":""SBI""}"
1609,2532,366,DBT-0001609,44937,COMPLETED,"{""bank"":""SBI""}"
1610,1877,1875,DBT-0001610,66467,PENDING,"{""bank"":""SBI""}"
1611,1764,846,DBT-0001611,97713,COMPLETED,"{""bank"":""SBI""}"
1612,2890,1500,DBT-0001612,28439,FAILED,"{""bank"":""SBI""}"
1613,2069,421,DBT-0001613,38992,PENDING,"{""bank"":""SBI""}"
1614,1940,120,DBT-0001614,37211,FAILED,"{""bank"":""SBI""}"
1615,1018,319,DBT-0001615,6052,FAILED,"{""bank"":""SBI""}"
1616,2760,1601,DBT-0001616,94173,PROCESSING,"{""bank"":""SBI""}"
1617,1413,1012,DBT-0001617,35846,FAILED,"{""bank"":""SBI""}"
1618,3154,836,DBT-0001618,48488,PENDING,"{""bank"":""SBI""}"
1619,2286,1323,DBT-0001619,11615,COMPLETED,"{""bank"":""SBI""}"
1620,2045,23,DBT-0001620,38073,PROCESSING,"{""bank"":""SBI""}"
1621,2483,1819,DBT-0001621,22061,COMPLETED,"{""bank"":""SBI""}"
1622,1089,410,DBT-0001622,91508,FAILED,"{""bank"":""SBI""}"
1623,1172,1535,DBT-0001623,65543,FAILED,"{""bank"":""SBI""}"
1624,2849,1006,DBT-0001624,63931,FAILED,"{""bank"":""SBI""}"
1625,3349,1038,DBT-0001625,91075,FAILED,"{""bank"":""SBI""}"
1626,2958,86,DBT-0001626,42927,PENDING,"{""bank"":""SBI""}"
1627,1926,1086,DBT-0001627,58121,COMPLETED,"{""bank"":""SBI""}"
1628,816,1595,DBT-0001628,7177,PENDING,"{""bank"":""SBI""}"
1629,1873,1482,DBT-0001629,58405,PENDING,"{""bank"":""SBI""}"
1630,3219,1698,DBT-0001630,12349,PROCESSING,"{""bank"":""SBI""}"
1631,1858,1871,DBT-0001631,67473,PENDING,"{""bank"":""SBI""}"
1632,3513,711,DBT-0001632,86126,PROCESSING,"{""bank"":""SBI""}"
1633,1611,1802,DBT-0001633,78269,COMPLETED,"{""bank"":""SBI""}"
1634,1633,57,DBT-0001634,48623,PROCESSING,"{""bank"":""SBI""}"
1635,329,510,DBT-0001635,66096,PENDING,"{""bank"":""SBI""}"
1636,2787,654,DBT-0001636,83455,COMPLETED,"{""bank"":""SBI""}"
1637,894,1307,DBT-0001637,36375,FAILED,"{""bank"":""SBI""}"
1638,1265,724,DBT-0001638,76058,COMPLETED,"{""bank"":""SBI""}"
1639,17,564,DBT-0001639,69652,PROCESSING,"{""bank"":""SBI""}"
1640,599,834,DBT-0001640,19920,FAILED,"{""bank"":""SBI""}"
1641,498,88,DBT-0001641,34116,COMPLETED,"{""bank"":""SBI""}"
1642,1847,929,DBT-0001642,11955,FAILED,"{""bank"":""SBI""}"
1643,651,153,DBT-0001643,98482,PROCESSING,"{""bank"":""SBI""}"
1644,1703,682,DBT-0001644,62086,PROCESSING,"{""bank"":""SBI""}"
1645,419,1208,DBT-0001645,8841,COMPLETED,"{""bank"":""SBI""}"
1646,3851,869,DBT-0001646,21283,PENDING,"{""bank"":""SBI""}"
1647,339,1442,DBT-0001647,36628,PENDING,"{""bank"":""SBI""}"
1648,3878,64,DBT-0001648,43807,PROCESSING,"{""bank"":""SBI""}"
1649,1166,527,DBT-0001649,88778,COMPLETED,"{""bank"":""SBI""}"
1650,3511,816,DBT-0001650,52367,PENDING,"{""bank"":""SBI""}"
1651,604,59,DBT-0001651,54846,FAILED,"{""bank"":""SBI""}"
1652,1532,168,DBT-0001652,92291,COMPLETED,"{""bank"":""SBI""}"
1653,1308,1860,DBT-0001653,99539,COMPLETED,"{""bank"":""SBI""}"
1654,3609,1314,DBT-0001654,99083,PENDING,"{""bank"":""SBI""}"
1655,2675,280,DBT-0001655,98420,PROCESSING,"{""bank"":""SBI""}"
1656,1566,994,DBT-0001656,75841,PROCESSING,"{""bank"":""SBI""}"
1657,458,516,DBT-0001657,44016,PROCESSING,"{""bank"":""SBI""}"
1658,1460,248,DBT-0001658,48327,FAILED,"{""bank"":""SBI""}"
1659,2877,51,DBT-0001659,35177,COMPLETED,"{""bank"":""SBI""}"
1660,1409,1464,DBT-0001660,40161,PROCESSING,"{""bank"":""SBI""}"
1661,889,189,DBT-0001661,57486,FAILED,"{""bank"":""SBI""}"
1662,371,215,DBT-0001662,19067,PENDING,"{""bank"":""SBI""}"
1663,2726,1900,DBT-0001663,11735,PROCESSING,"{""bank"":""SBI""}"
1664,3409,164,DBT-0001664,26193,PROCESSING,"{""bank"":""SBI""}"
1665,190,1645,DBT-0001665,44815,FAILED,"{""bank"":""SBI""}"
1666,2946,635,DBT-0001666,61301,COMPLETED,"{""bank"":""SBI""}"
1667,2990,291,DBT-0001667,81828,COMPLETED,"{""bank"":""SBI""}"
1668,111,820,DBT-0001668,68196,FAILED,"{""bank"":""SBI""}"
1669,1208,1561,DBT-0001669,22676,COMPLETED,"{""bank"":""SBI""}"
1670,3325,569,DBT-0001670,72053,FAILED,"{""bank"":""SBI""}"
1671,1425,1757,DBT-0001671,49398,PROCESSING,"{""bank"":""SBI""}"
1672,2953,718,DBT-0001672,36588,PENDING,"{""bank"":""SBI""}"
1673,1366,698,DBT-0001673,15829,COMPLETED,"{""bank"":""SBI""}"
1674,1372,1487,DBT-0001674,20548,PROCESSING,"{""bank"":""SBI""}"
1675,1298,433,DBT-0001675,81462,PENDING,"{""bank"":""SBI""}"
1676,2282,1239,DBT-0001676,32487,PENDING,"{""bank"":""SBI""}"
1677,3923,531,DBT-0001677,5665,PENDING,"{""bank"":""SBI""}"
1678,3485,1933,DBT-0001678,86658,COMPLETED,"{""bank"":""SBI""}"
1679,3435,800,DBT-0001679,58273,COMPLETED,"{""bank"":""SBI""}"
1680,959,141,DBT-0001680,48736,COMPLETED,"{""bank"":""SBI""}"
1681,2149,568,DBT-0001681,24021,PENDING,"{""bank"":""SBI""}"
1682,124,575,DBT-0001682,60130,PENDING,"{""bank"":""SBI""}"
1683,763,1518,DBT-0001683,12435,PENDING,"{""bank"":""SBI""}"
1684,825,1259,DBT-0001684,33777,PENDING,"{""bank"":""SBI""}"
1685,1836,1199,DBT-0001685,81046,COMPLETED,"{""bank"":""SBI""}"
1686,1876,1905,DBT-0001686,38932,PENDING,"{""bank"":""SBI""}"
1687,2845,585,DBT-0001687,74498,COMPLETED,"{""bank"":""SBI""}"
1688,287,109,DBT-0001688,30596,PROCESSING,"{""bank"":""SBI""}"
1689,3054,484,DBT-0001689,30842,PROCESSING,"{""bank"":""SBI""}"
1690,1589,400,DBT-0001690,71501,PROCESSING,"{""bank"":""SBI""}"
1691,202,158,DBT-0001691,44418,PENDING,"{""bank"":""SBI""}"
1692,3782,1416,DBT-0001692,17008,PENDING,"{""bank"":""SBI""}"
1693,3544,785,DBT-0001693,79613,PROCESSING,"{""bank"":""SBI""}"
1694,1046,874,DBT-0001694,44974,COMPLETED,"{""bank"":""SBI""}"
1695,3475,768,DBT-0001695,9951,FAILED,"{""bank"":""SBI""}"
1696,2812,1933,DBT-0001696,95637,PROCESSING,"{""bank"":""SBI""}"
1697,2280,1054,DBT-0001697,35005,COMPLETED,"{""bank"":""SBI""}"
1698,3477,1654,DBT-0001698,86702,PENDING,"{""bank"":""SBI""}"
1699,949,1527,DBT-0001699,65204,PENDING,"{""bank"":""SBI""}"
1700,885,1119,DBT-0001700,35305,COMPLETED,"{""bank"":""SBI""}"
1701,1491,331,DBT-0001701,52148,PROCESSING,"{""bank"":""SBI""}"
1702,1682,349,DBT-0001702,44446,PENDING,"{""bank"":""SBI""}"
1703,676,873,DBT-0001703,99279,PENDING,"{""bank"":""SBI""}"
1704,1559,1808,DBT-0001704,56514,FAILED,"{""bank"":""SBI""}"
1705,1251,1201,DBT-0001705,19179,PROCESSING,"{""bank"":""SBI""}"
1706,2559,1140,DBT-0001706,27012,COMPLETED,"{""bank"":""SBI""}"
1707,2001,281,DBT-0001707,41527,FAILED,"{""bank"":""SBI""}"
1708,3630,900,DBT-0001708,40362,COMPLETED,"{""bank"":""SBI""}"
1709,707,1152,DBT-0001709,51531,COMPLETED,"{""bank"":""SBI""}"
1710,237,98,DBT-0001710,9509,COMPLETED,"{""bank"":""SBI""}"
1711,691,1295,DBT-0001711,69738,PENDING,"{""bank"":""SBI""}"
1712,3464,275,DBT-0001712,97804,PROCESSING,"{""bank"":""SBI""}"
1713,3500,353,DBT-0001713,40216,PROCESSING,"{""bank"":""SBI""}"
1714,3984,1408,DBT-0001714,66635,PROCESSING,"{""bank"":""SBI""}"
1715,3590,884,DBT-0001715,74081,PENDING,"{""bank"":""SBI""}"
1716,366,65,DBT-0001716,83144,PROCESSING,"{""bank"":""SBI""}"
1717,2491,1457,DBT-0001717,39979,COMPLETED,"{""bank"":""SBI""}"
1718,4013,1502,DBT-0001718,58850,COMPLETED,"{""bank"":""SBI""}"
1719,1966,1831,DBT-0001719,58188,PENDING,"{""bank"":""SBI""}"
1720,821,1200,DBT-0001720,85258,COMPLETED,"{""bank"":""SBI""}"
1721,3663,867,DBT-0001721,36194,COMPLETED,"{""bank"":""SBI""}"
1722,2100,782,DBT-0001722,5518,FAILED,"{""bank"":""SBI""}"
1723,1438,1799,DBT-0001723,19181,PENDING,"{""bank"":""SBI""}"
1724,981,1771,DBT-0001724,35530,FAILED,"{""bank"":""SBI""}"
1725,2202,1862,DBT-0001725,78870,PENDING,"{""bank"":""SBI""}"
1726,2453,238,DBT-0001726,37049,FAILED,"{""bank"":""SBI""}"
1727,3201,1541,DBT-0001727,88607,PROCESSING,"{""bank"":""SBI""}"
1728,1774,354,DBT-0001728,18718,FAILED,"{""bank"":""SBI""}"
1729,3161,864,DBT-0001729,16535,COMPLETED,"{""bank"":""SBI""}"
1730,3743,1491,DBT-0001730,78152,COMPLETED,"{""bank"":""SBI""}"
1731,2862,1109,DBT-0001731,11647,PROCESSING,"{""bank"":""SBI""}"
1732,1309,1165,DBT-0001732,50070,PROCESSING,"{""bank"":""SBI""}"
1733,3697,454,DBT-0001733,43421,FAILED,"{""bank"":""SBI""}"
1734,1905,843,DBT-0001734,74468,COMPLETED,"{""bank"":""SBI""}"
1735,2020,1276,DBT-0001735,38954,COMPLETED,"{""bank"":""SBI""}"
1736,4040,947,DBT-0001736,12030,PROCESSING,"{""bank"":""SBI""}"
1737,3141,801,DBT-0001737,86991,COMPLETED,"{""bank"":""SBI""}"
1738,3456,1049,DBT-0001738,91292,FAILED,"{""bank"":""SBI""}"
1739,1948,1582,DBT-0001739,73747,PROCESSING,"{""bank"":""SBI""}"
1740,226,1986,DBT-0001740,40866,FAILED,"{""bank"":""SBI""}"
1741,1097,701,DBT-0001741,80977,PENDING,"{""bank"":""SBI""}"
1742,905,1840,DBT-0001742,70056,COMPLETED,"{""bank"":""SBI""}"
1743,592,1332,DBT-0001743,36408,PENDING,"{""bank"":""SBI""}"
1744,420,1913,DBT-0001744,56325,FAILED,"{""bank"":""SBI""}"
1745,2579,1409,DBT-0001745,65757,PROCESSING,"{""bank"":""SBI""}"
1746,507,755,DBT-0001746,96438,PENDING,"{""bank"":""SBI""}"
1747,3119,1824,DBT-0001747,9866,PENDING,"{""bank"":""SBI""}"
1748,3673,280,DBT-0001748,48886,PENDING,"{""bank"":""SBI""}"
1749,2382,435,DBT-0001749,71550,PROCESSING,"{""bank"":""SBI""}"
1750,3084,254,DBT-0001750,92686,PENDING,"{""bank"":""SBI""}"
1751,1411,1131,DBT-0001751,84233,PENDING,"{""bank"":""SBI""}"
1752,2401,1135,DBT-0001752,63464,PENDING,"{""bank"":""SBI""}"
1753,1755,390,DBT-0001753,21751,FAILED,"{""bank"":""SBI""}"
1754,591,670,DBT-0001754,21497,PROCESSING,"{""bank"":""SBI""}"
